Gitter_ID_1km *;x_mp_1km_1;y_mp_1km_1;Einwohner;Alter_D;unter18_A;ab65_A;Auslaender_A;HHGroesse_D;Leerstandsquote;Wohnfl_Bew_D;Wohnfl_Whg_D
1kmN3369E4318;4318500;3369500;1195;45.2;17.91;25.94;6;2.42;2;46;108
1kmN3373E4336;4336500;3373500;483;45.2;13.87;22.15;3.3;2.37;1.46;45;-9
1kmN3374E4329;4329500;3374500;230;45.2;15.22;22.17;7.39;2.64;2;-9;-9
1kmN3386E4308;4308500;3386500;2211;45.2;16.1;24.9;7.5;2;1.15;38;75
1kmN3394E4325;4325500;3394500;5080;45.21;17.24;25.3;9.3;2.2;0.7;42;90
1kmN3386E4326;4326500;3386500;7474;45.23;9.11;23.9;9.3;1.59;1.99;38;58
1kmN3390E4318;4318500;3390500;1998;45.3;16.62;24.72;4;2.18;1.8;44;92
1kmN3395E4324;4324500;3395500;455;45.3;18.9;27.03;2.2;2.42;1.54;48.8;115.8
1kmN3373E4311;4311500;3373500;5307;45.34;15.64;25.7;11.2;2;0.9;35.7;72
1kmN3366E4332;4332500;3366500;592;45.36;15.03;19.43;2.87;2.3;3;43;-9
1kmN3389E4327;4327500;3389500;3113;45.36;15.32;23.1;4.5;2.1;0.8;43;89
1kmN3374E4333;4333500;3374500;3387;45.37;16.98;24.7;3;2.5;0.6;46;111
1kmN3383E4309;4309500;3383500;1982;45.37;17;25.98;8.7;2.15;2;-9;-9
1kmN3370E4323;4323500;3370500;89;45.4;12.36;22.47;4.49;2.4;0;51;-9
1kmN3372E4330;4330500;3372500;150;45.4;18.67;24.67;6;2.5;0;47;-9
1kmN3373E4327;4327500;3373500;58;45.4;15.52;24.14;8.62;2.57;0;43;-9
1kmN3374E4314;4314500;3374500;357;45.4;14.85;22;4.48;2.5;0;43;-9
1kmN3390E4326;4326500;3390500;4636;45.4;10.91;22.58;6.3;1.69;1.2;38;60
1kmN3392E4335;4335500;3392500;1248;45.4;18.11;25.2;2;2.37;1.64;46;104.4
1kmN3387E4305;4305500;3387500;606;45.48;18.65;26.4;4.3;2.44;3;53;-9
1kmN3375E4327;4327500;3375500;82;45.5;14.63;24.39;3.66;2.9;0;-9;-9
1kmN3382E4310;4310500;3382500;780;45.5;18.21;27.1;6.79;2.1;3.9;-9;-9
1kmN3392E4323;4323500;3392500;4117;45.5;15.64;25.33;7.43;2.11;1.5;45;94
1kmN3392E4330;4330500;3392500;1237;45.5;18;24.82;3.3;2.5;1.5;52;128
1kmN3386E4312;4312500;3386500;3257;45.51;15.17;25;9.8;2.08;0.7;41;-9
1kmN3387E4331;4331500;3387500;3912;45.51;16.62;26.3;5.9;2.05;1.5;45;88
1kmN3395E4326;4326500;3395500;3396;45.56;16.81;25.18;4.39;2.27;1.4;49;108
1kmN3373E4326;4326500;3373500;245;45.6;17.55;21.22;2;2.4;0;46;106
1kmN3380E4325;4325500;3380500;112;45.6;8.04;18.75;32;2.4;0;43;-9
1kmN3396E4324;4324500;3396500;242;45.6;14.05;23.55;9.09;2.3;4;50;105
1kmN3400E4325;4325500;3400500;72;45.6;14;22.22;7;2.4;-9;-9;-9
1kmN3390E4313;4313500;3390500;4554;45.67;15.52;24.9;6.94;2.1;1.3;41;84
1kmN3368E4330;4330500;3368500;457;45.7;15.1;25.38;4;2.44;1;43.5;102
1kmN3368E4335;4335500;3368500;36;45.7;-9;11.11;0;2.06;0;-9;-9
1kmN3371E4325;4325500;3371500;461;45.7;17.57;24.95;3.04;2.3;3;57;-9
1kmN3372E4325;4325500;3372500;118;45.7;16.1;26.27;5.08;2.6;0;42;102
1kmN3397E4323;4323500;3397500;3633;45.7;14.6;25.54;10.9;1.98;1.47;39.2;75
1kmN3388E4331;4331500;3388500;3227;45.77;15.74;26.7;5.8;2.02;2.3;49;99
1kmN3383E4306;4306500;3383500;100;45.8;18;27;6;2.5;6.82;-9;-9
1kmN3388E4327;4327500;3388500;1679;45.8;14.77;24.3;7.4;2.16;1.2;41;87
1kmN3394E4331;4331500;3394500;2913;45.8;19.43;27.67;2.7;2.36;1.4;49;-9
1kmN3369E4321;4321500;3369500;1042;45.81;16.6;26.9;4.9;2.2;2;47;-9
1kmN3388E4317;4317500;3388500;3745;45.9;12.31;25.23;7.6;1.74;1.3;41;69
1kmN3393E4321;4321500;3393500;3703;45.9;12.15;25.8;8.5;1.78;2.9;39;67
1kmN3396E4330;4330500;3396500;2793;45.9;15.54;25.31;4.6;2.06;2.5;41;81
1kmN3390E4316;4316500;3390500;1981;45.96;18.48;28.37;4.3;2.2;1.6;45;99
1kmN3374E4334;4334500;3374500;769;45.99;12.09;25.88;11.31;1.76;4.7;38;64
1kmN3376E4312;4312500;3376500;61;46;19.67;26.23;0;2.2;0;48;-9
1kmN3377E4323;4323500;3377500;120;46;11;18.33;16.67;2.4;10.9;39;82
1kmN3379E4311;4311500;3379500;267;46;18.35;26.59;4;2.4;0;41;97
1kmN3384E4307;4307500;3384500;2400;46.01;18.25;27.83;6.9;2.2;2.56;56;-9
1kmN3392E4324;4324500;3392500;3486;46.01;16.87;25.96;10.9;2.11;2.3;45;91
1kmN3394E4328;4328500;3394500;3070;46.03;16.03;26.3;3.4;2.12;1.49;49;100
1kmN3374E4321;4321500;3374500;446;46.1;12.78;19.5;12.1;2.4;2.06;44;101
1kmN3390E4332;4332500;3390500;1029;46.1;17.78;27.6;5.34;2.13;2.8;38;78
1kmN3391E4332;4332500;3391500;5155;46.1;16.8;27.74;9.66;2.1;0.4;36.2;74
1kmN3390E4327;4327500;3390500;4648;46.13;14.69;26.1;6.91;1.96;1.04;39;76
1kmN3392E4332;4332500;3392500;1644;46.22;18.8;26.76;2.25;2.4;2.6;55;-9
1kmN3390E4331;4331500;3390500;3629;46.25;13.53;24.69;4.9;1.96;1.79;42.7;79.4
1kmN3387E4317;4317500;3387500;3719;46.28;14.41;28.58;8.1;1.91;0.7;41;79
1kmN3370E4334;4334500;3370500;37;46.3;8.11;21.62;0;2.8;0;38;-9
1kmN3384E4309;4309500;3384500;4071;46.3;17.61;27.36;6.17;1.92;1.8;43;-9
1kmN3387E4315;4315500;3387500;2236;46.3;11.6;24.82;14;1.89;0.7;38.8;72.3
1kmN3395E4328;4328500;3395500;751;46.3;19.71;27.3;3.46;2.43;1.54;43.3;100
1kmN3397E4324;4324500;3397500;112;46.3;8.04;15.18;3.57;2.2;0;50;106
1kmN3394E4321;4321500;3394500;4826;46.32;13.9;27.21;8.1;1.82;1.7;38;67
1kmN3387E4333;4333500;3387500;1780;46.36;12.87;27.58;8;1.9;0.9;38;69
1kmN3393E4322;4322500;3393500;3218;46.37;13.83;25.5;9.11;1.93;5.3;40.7;74.5
1kmN3372E4324;4324500;3372500;296;46.4;12.84;20.61;3;2.1;2.7;-9;-9
1kmN3381E4314;4314500;3381500;415;46.4;13.49;23.61;6;2.1;6;-9;-9
1kmN3390E4317;4317500;3390500;5781;46.4;12.96;27.24;5.78;1.76;1.1;43;74.6
1kmN3386E4315;4315500;3386500;585;46.5;7.01;24.1;10.26;1.6;1.47;40;-9
1kmN3382E4313;4313500;3382500;2703;46.51;18.65;28.19;8.7;2.3;2;-9;-9
1kmN3367E4335;4335500;3367500;196;46.6;17.35;29.08;5.61;2.6;0;42;109
1kmN3368E4328;4328500;3368500;241;46.6;13.28;22.41;6;2.5;4;50;-9
1kmN3378E4306;4306500;3378500;140;46.6;12.14;23.57;7.14;2.2;0;48;102
1kmN3387E4329;4329500;3387500;3483;46.6;13.01;26.21;5.5;2;2.1;45;87
1kmN3371E4318;4318500;3371500;3103;46.64;13.5;28.6;13.2;1.87;1.4;39;72
1kmN3391E4317;4317500;3391500;5946;46.79;12.46;27.5;4.9;1.82;1;43.72;78
1kmN3381E4305;4305500;3381500;63;46.8;14.29;26.98;0;2;-9;45;80
1kmN3391E4325;4325500;3391500;1343;46.8;19.66;29.56;3.05;2.4;2.5;56;-9
1kmN3396E4331;4331500;3396500;1551;46.8;16.2;29;2;2.1;1.6;43;88
1kmN3402E4331;4331500;3402500;149;46.8;14.77;22.82;3;2.6;4.62;48;-9
1kmN3384E4304;4304500;3384500;805;46.97;19.38;29.19;4.35;2.52;1;54;-9
1kmN3391E4318;4318500;3391500;4430;46.99;15.46;29.03;5.01;2.1;1.4;42.58;87
1kmN3370E4310;4310500;3370500;25;47;12;-9;-9;2;-9;-9;-9
1kmN3377E4334;4334500;3377500;5318;47;14.52;31.44;7.6;1.85;0.61;36.6;68.1
1kmN3380E4326;4326500;3380500;4;47;0;0;0;-1;-1;-1;-1
1kmN3393E4319;4319500;3393500;96;47;14.58;27.08;4.17;2.5;0;46;108
1kmN3394E4315;4315500;3394500;522;47;19;30;3;2.45;2.12;47;112
1kmN3401E4327;4327500;3401500;21;47;19.05;23.81;0;2.2;0;-9;-9
1kmN3402E4330;4330500;3402500;64;47;12.5;21.88;5;2.5;0;51;122
1kmN3395E4330;4330500;3395500;2361;47.02;16.01;29.4;2.6;1.9;2.68;41;75
1kmN3392E4317;4317500;3392500;8406;47.04;13.67;28.43;6.1;1.92;1.5;39.1;73.8
1kmN3377E4329;4329500;3377500;105;47.1;13.33;28.57;4.76;2;0;37;-9
1kmN3390E4312;4312500;3390500;2628;47.1;14.4;25;3.2;2.1;1.5;47;97.2
1kmN3387E4330;4330500;3387500;4195;47.12;13.4;27.58;6.77;1.96;1.8;40;76
1kmN3383E4308;4308500;3383500;3080;47.19;15.03;29.16;6.3;2.01;3.8;55;104
1kmN3370E4316;4316500;3370500;1043;47.2;13.52;25;5.3;2.3;1.49;50;110.7
1kmN3370E4324;4324500;3370500;34;47.2;-9;23.53;0;3;0;-9;-9
1kmN3386E4309;4309500;3386500;2159;47.2;13.15;28.62;5.6;1.84;1;41.87;76
1kmN3370E4340;4340500;3370500;87;47.3;8.05;21.84;4.6;2.3;0;47;100
1kmN3376E4332;4332500;3376500;2599;47.3;14.4;30.5;7.1;2.06;0.6;36;74
1kmN3391E4326;4326500;3391500;3345;47.41;15.19;29.24;4.3;1.88;1.6;44.7;82
1kmN3397E4329;4329500;3397500;1009;47.42;16.25;28.44;3.1;2.62;2;52.3;134
1kmN3375E4336;4336500;3375500;3282;47.46;13.3;28.9;4.4;1.82;1.6;43;76.8
1kmN3368E4320;4320500;3368500;1217;47.5;15.78;31.47;6.24;2.38;2.81;43;97
1kmN3372E4312;4312500;3372500;469;47.52;16.42;28.36;4.1;2.4;4.25;49;-9
1kmN3384E4325;4325500;3384500;3875;47.52;8.9;27.6;8;1.67;2.1;48;76
1kmN3390E4330;4330500;3390500;5004;47.58;12.89;28.8;7.39;1.89;1.68;44;79
1kmN3397E4320;4320500;3397500;5359;47.59;11.29;29.04;7.9;1.72;1.88;40.5;67
1kmN3370E4318;4318500;3370500;4738;47.6;15.3;31.51;7.5;2.01;0.97;42;84
1kmN3382E4309;4309500;3382500;106;47.6;15.09;29.25;4.72;2.17;0;-9;-9
1kmN3383E4307;4307500;3383500;1526;47.6;14.68;27.98;4.7;2.1;5;-9;-9
1kmN3384E4311;4311500;3384500;3241;47.63;13.42;30.5;8.64;1.75;1.4;47.1;81
1kmN3370E4319;4319500;3370500;1013;47.66;12.24;27.15;4.84;1.8;1.39;41;72
1kmN3394E4322;4322500;3394500;3058;47.66;13.93;28.68;4.1;1.96;1;37;-9
1kmN3367E4320;4320500;3367500;1280;47.7;13.8;27.7;2.9;2.15;1.9;49;-9
1kmN3368E4321;4321500;3368500;1770;47.7;13.05;26.9;4.8;1.95;1.7;48;87
1kmN3393E4332;4332500;3393500;2189;47.7;18.78;31.7;4.29;2.32;2.2;52;-9
1kmN3372E4316;4316500;3372500;699;47.8;12.2;29.18;8.6;1.91;1.06;46;85
1kmN3378E4327;4327500;3378500;180;47.8;10;26.67;12.78;2.3;4.94;38;-9
1kmN3381E4331;4331500;3381500;2983;47.8;13.9;29.06;5.4;2.11;1.2;42.3;85
1kmN3386E4305;4305500;3386500;2231;47.8;16.72;31.02;4.71;2.15;2.13;48;100
1kmN3382E4311;4311500;3382500;1712;47.83;16.3;31.78;7.5;2.1;2.63;53;-9
1kmN3365E4336;4336500;3365500;117;47.84;16.24;28.21;3.42;2.3;6.12;-9;-9
1kmN3390E4325;4325500;3390500;513;47.9;11.7;27.88;8.6;2.4;1.78;46;106
1kmN3377E4335;4335500;3377500;3489;47.91;13.01;32.8;6;1.86;1.16;39;71.7
1kmN3374E4328;4328500;3374500;35;48;0;17.14;11.43;3;0;-9;-9
1kmN3386E4314;4314500;3386500;9;48;0;-9;-9;1;0;-9;-9
1kmN3388E4334;4334500;3388500;218;48;14;30;4;2.7;2;-9;-9
1kmN3401E4326;4326500;3401500;15;48;-9;20;0;2;0;-9;-9
1kmN3381E4332;4332500;3381500;2450;48.1;12.7;28.4;4.73;2.25;1;45;98.9
1kmN3378E4333;4333500;3378500;1754;48.2;14.42;33.2;7.5;1.9;0.8;38.8;72.1
1kmN3385E4304;4304500;3385500;4182;48.2;15.71;31.42;4.1;1.94;1.3;47;89
1kmN3378E4335;4335500;3378500;785;48.21;13.63;35.03;5.35;1.82;0.7;42.2;75.7
1kmN3392E4326;4326500;3392500;2684;48.25;15.4;31.22;4.36;2.03;2.7;56;-9
1kmN3369E4317;4317500;3369500;369;48.3;14.91;31.98;1.63;2.31;0;46;105
1kmN3369E4340;4340500;3369500;138;48.3;10.14;21.74;2.9;2.3;0;-9;-9
1kmN3381E4315;4315500;3381500;899;48.3;5.45;25.3;51;1.58;5.18;-9;-9
1kmN3391E4316;4316500;3391500;2571;48.3;14.2;31.2;6.3;2.02;3.2;44;84
1kmN3400E4330;4330500;3400500;79;48.3;16.46;29.11;3;2.1;0;-9;-9
1kmN3398E4327;4327500;3398500;283;48.31;12.37;29.33;2.83;2.2;1;-9;-9
1kmN3387E4332;4332500;3387500;3767;48.36;13.54;30.3;4.5;2;0.8;42;81.4
1kmN3384E4331;4331500;3384500;2964;48.4;12.4;28.48;4.5;2.1;1.3;44;90
1kmN3391E4333;4333500;3391500;305;48.4;13.44;27.87;3.61;2.2;1.89;50;96
1kmN3392E4314;4314500;3392500;1696;48.4;14.9;31.1;5.2;2.12;1.2;46;95
1kmN3393E4327;4327500;3393500;3996;48.4;15.27;32.26;5.4;1.94;2.1;47;92
1kmN3371E4312;4312500;3371500;688;48.46;13.23;27.03;2.91;2.1;1;40;-9
1kmN3384E4321;4321500;3384500;538;48.5;9.48;26.58;12.1;1.7;4;-9;-9
1kmN3371E4313;4313500;3371500;248;48.6;12.5;27.02;5;2.2;5.9;-9;-9
1kmN3394E4327;4327500;3394500;2991;48.6;15.98;32.2;4.1;2.04;1.5;48;96
1kmN3393E4318;4318500;3393500;659;48.7;15.78;33.99;2.88;2.47;0;51;124
1kmN3399E4329;4329500;3399500;190;48.8;16.32;32.63;3;2.1;5.15;-9;-9
1kmN3391E4330;4330500;3391500;4137;48.84;12.69;31.4;5.51;1.88;0.7;42.4;77
1kmN3368E4333;4333500;3368500;5;49;0;0;0;3;0;42;70
1kmN3374E4316;4316500;3374500;291;49;13.75;32.3;4;2.3;2.94;-9;93
1kmN3393E4324;4324500;3393500;1720;49;13.26;31.92;6;2.09;1;44;91
1kmN3398E4325;4325500;3398500;35;49;-9;22.86;0;2.5;-9;51;-9
1kmN3368E4340;4340500;3368500;495;49.07;11.92;25.05;2;4.3;0;48;106
1kmN3385E4305;4305500;3385500;3096;49.08;16.44;34.82;5.5;1.9;2.5;43;-9
1kmN3369E4322;4322500;3369500;35;49.1;8.57;28.57;0;2.1;0;45;95
1kmN3396E4326;4326500;3396500;19;49.1;0;36.84;0;2;0;-9;-9
1kmN3372E4311;4311500;3372500;1931;49.22;13.7;32.3;2.85;2.25;1.34;47;103
1kmN3376E4329;4329500;3376500;211;49.4;9.95;27.96;6.16;2.1;5;38;71.8
1kmN3370E4326;4326500;3370500;723;49.6;11.62;28.2;1.9;2.13;2;55;-9
1kmN3391E4313;4313500;3391500;1085;49.7;15.5;32.3;3;2.38;3;48.9;114
1kmN3399E4330;4330500;3399500;118;49.81;14.41;35.59;2;2.5;0;-9;-9
1kmN3376E4330;4330500;3376500;7;50;0;0;0;3;0;36.67;-9
1kmN3379E4327;4327500;3379500;14;50;0;35.71;-9;1.44;0;-9;-9
1kmN3382E4305;4305500;3382500;15;50;-9;40;0;3;0;-9;-9
1kmN3376E4328;4328500;3376500;43;50.16;11.63;25.58;6.98;2.1;0;39.1;-9
1kmN3384E4310;4310500;3384500;3266;50.2;16.14;35.6;7.1;2.05;1.3;52;-9
1kmN3369E4319;4319500;3369500;3533;50.4;13.36;33.9;5.41;2.02;2;42.4;82
1kmN3372E4310;4310500;3372500;240;50.4;14.17;38;1.67;2.26;0;51;113
1kmN3397E4325;4325500;3397500;51;50.78;11.76;29.41;0;2.3;0;54;-9
1kmN3392E4331;4331500;3392500;1348;50.9;18.32;38.3;4.2;2.45;2;47;-9
1kmN3394E4326;4326500;3394500;3171;50.96;11.86;36.46;5.5;1.8;1.4;51;-9
1kmN3366E4330;4330500;3366500;214;51;8.88;34;0;2.3;3.7;54;117
1kmN3370E4315;4315500;3370500;11;51;0;27.27;0;1.7;-9;-9;-9
1kmN3371E4328;4328500;3371500;117;51.1;14.53;39.32;3;2.3;0;52;-9
1kmN3392E4325;4325500;3392500;1839;51.52;13.16;37.25;3.97;2.07;2.24;-9;-9
1kmN3390E4320;4320500;3390500;52;51.7;13.46;44.23;5.77;2.41;0;-9;-9
1kmN3393E4331;4331500;3393500;1466;51.8;14.05;39.6;3.8;1.95;1.9;54;-9
1kmN3367E4315;4315500;3367500;72;52;11.11;29.17;0;2;0;66;-9
1kmN3370E4339;4339500;3370500;33;52;12.12;33.33;0;2.2;0;40;85
1kmN3370E4322;4322500;3370500;3;52.67;0;0;0;-1;-1;60;-1
1kmN3376E4324;4324500;3376500;7;53;0;0;0;4;0;-9;110
1kmN3385E4315;4315500;3385500;39;53;0;28.21;-9;2.7;0;-9;-9
1kmN3375E4323;4323500;3375500;37;53.2;13.51;29.73;0;2.5;0;43;100
1kmN3389E4316;4316500;3389500;138;53.4;13.04;44.93;2.17;2.4;10;-9;-9
1kmN3379E4325;4325500;3379500;54;53.7;7.41;42.59;5.56;2.2;-9;-9;-9
1kmN3391E4334;4334500;3391500;5;54;0;-9;0;3;0;34;-9
1kmN3369E4335;4335500;3369500;26;54.1;11.54;42.31;0;2.2;0;-9;-9
1kmN3391E4319;4319500;3391500;323;54.3;8.67;41.49;2.17;1.92;1;42;-9
1kmN3389E4320;4320500;3389500;698;54.4;9.89;40.97;6.59;1.7;1;46;84
1kmN3385E4314;4314500;3385500;423;54.9;10.64;43.5;6.4;2.23;2;-9;-9
1kmN3372E4315;4315500;3372500;9;55;0;44.44;0;2.25;0;-9;-9
1kmN3381E4325;4325500;3381500;363;55.4;5.79;42.98;2;1.97;0;-9;-9
1kmN3390E4333;4333500;3390500;4;55.5;0;0;0;2;0;47.5;-9
1kmN3376E4319;4319500;3376500;7;56.14;-9;42.86;0;2.33;0;-9;-9
1kmN3377E4328;4328500;3377500;28;57;0;35.71;0;2.2;0;-9;-9
1kmN3367E4332;4332500;3367500;25;57.4;12;48;-9;2;0;-9;-9
1kmN3379E4323;4323500;3379500;13;60;0;53.85;0;1.7;0;-9;-9
1kmN3368E4331;4331500;3368500;6;61;0;50;0;1.5;0;-9;-9
1kmN3387E4304;4304500;3387500;94;61.3;7.45;52.13;7.45;2.2;14.71;-9;-9
1kmN3393E4326;4326500;3393500;3316;62.9;8.59;57.4;3.6;1.87;1.7;49;-9
1kmN3383E4305;4305500;3383500;3;64;0;-9;0;2;0;93.33;-9
1kmN3379E4329;4329500;3379500;8;65;0;87.5;0;2;0;-9;-9
1kmN3381E4310;4310500;3381500;6;65;0;66.67;0;1.5;0;62;-9
1kmN3388E4305;4305500;3388500;12;67;0;66.67;0;2;0;-9;-9
1kmN3390E4319;4319500;3390500;30;68;0;76.67;-9;1.43;0;58.3;78
1kmN3368E4336;4336500;3368500;4;70;0;-9;0;-1;-1;-9;-1
1kmN3379E4334;4334500;3379500;3;71;0;-9;0;-1;-1;21.33;-1
1kmN3375E4309;4309500;3375500;3;73;0;-9;0;2;0;-9;-9
1kmN3371E4323;4323500;3371500;3;75;0;-9;0;-1;-1;-9;-1
